Compound_ID,atom_index_0based,atom_index_1based,element,Mulliken_charge,Loewdin_charge,is_heavy_atom,sp_output,opt_xyz
CMR_GOLD_090,10,11,O,-0.254354,-0.061055,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,11,12,O,-0.331604,-0.247235,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,12,13,C,-0.125281,0.127018,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,13,14,C,0.127426,-0.048056,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,14,15,N,-0.083723,0.087822,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,15,16,C,0.262513,0.055345,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,16,17,C,-0.111706,-0.094873,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,17,18,C,-0.042795,-0.007388,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,18,19,C,-0.099097,-0.098943,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,19,20,C,0.229297,0.055181,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,20,21,O,-0.330338,-0.113003,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,21,22,C,0.171638,0.083,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,22,23,C,-0.142247,-0.103891,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,23,24,C,0.213144,0.055976,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,24,25,O,-0.338179,-0.105089,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
CMR_GOLD_090,25,26,C,0.175312,0.085663,True,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\output\CMR_GOLD_090_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_090\geometry\CMR_GOLD_090_opt.xyz
